*******************************************************************************
Ephemeris / WWW_USER Mon Sep 26 22:38:00 2016 Pasadena, USA      / Horizons    
*******************************************************************************
Target body name: L2 (392)                        {source: L2_de431}
Center body name: Sun (10)                        {source: DE431mx}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 2018-Jan-01 00:00:00.0000 TDB
Stop  time      : A.D. 2022-Jan-01 00:00:00.0000 TDB
Step-size       : 1440 minutes
*******************************************************************************
Center geodetic : 0.00000000,0.00000000,0.0000000 {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.00000000,0.00000000,0.0000000 {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : 696000.0 x 696000.0 x 696000.0 k{Equator, meridian, pole}    
Output units    : KM-S                                                         
Output type     : LT CORRECTED cartesian states
Output format   : 2 (position and velocity)
Reference frame : ICRF/J2000.0                                                 
Coordinate systm: Earth Mean Equator and Equinox of Reference Epoch            
*******************************************************************************
            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
**************************************************************************************************************************************************************************************************
$$SOE
2458205.500000000, A.D. 2018-Mar-28 00:00:00.0000, -1.496765584031392E+08, -1.688017865969250E+07, -7.316934202008187E+06,  3.181843328835544E+00, -2.750363092546767E+01, -1.192291149967581E+01,
2458206.500000000, A.D. 2018-Mar-29 00:00:00.0000, -1.493793891334113E+08, -1.925385907073320E+07, -8.345932303274698E+06,  3.696842115528851E+00, -2.744141278196715E+01, -1.189594186391181E+01,
2458207.500000000, A.D. 2018-Mar-30 00:00:00.0000, -1.490377895361850E+08, -2.162181345773781E+07, -9.372448338244358E+06,  4.210299659891279E+00, -2.737108961624966E+01, -1.186545866435351E+01,
2458208.500000000, A.D. 2018-Mar-31 00:00:00.0000, -1.486518992935024E+08, -2.398334304144555E+07, -1.039617938293154E+07,  4.722065228260512E+00, -2.729269636109415E+01, -1.183147704427081E+01,
2458209.500000000, A.D. 2018-Apr-01 00:00:00.0000, -1.482218710668029E+08, -2.633775216121630E+07, -1.141682386529065E+07,  5.231989110474962E+00, -2.720627026965246E+01, -1.179401315339248E+01,
2458210.500000000, A.D. 2018-Apr-02 00:00:00.0000, -1.477478704066263E+08, -2.868434847428581E+07, -1.243408165163700E+07,  5.739922662972010E+00, -2.711185088693833E+01, -1.175308413539090E+01,
2458211.500000000, A.D. 2018-Apr-03 00:00:00.0000, -1.472300756586255E+08, -3.102244315254190E+07, -1.344765413197646E+07,  6.245718351141941E+00, -2.700948002150586E+01, -1.170870811538291E+01,
2458212.500000000, A.D. 2018-Apr-04 00:00:00.0000, -1.466686778659626E+08, -3.335135107689768E+07, -1.445724430427316E+07,  6.749229790413015E+00, -2.689920171729438E+01, -1.166090418748624E+01,
2458213.500000000, A.D. 2018-Apr-05 00:00:00.0000, -1.460638806682383E+08, -3.567039102918332E+07, -1.546255685762188E+07,  7.250311785653179E+00, -2.678106222551843E+01, -1.160969240242647E+01,
2458214.500000000, A.D. 2018-Apr-06 00:00:00.0000, -1.454159001970829E+08, -3.797888588165317E+07, -1.646329825437137E+07,  7.748820368779725E+00, -2.665510997642413E+01, -1.155509375514841E+01,
