*******************************************************************************
Ephemeris / WWW_USER Wed May  2 21:31:34 2018 Pasadena, USA      / Horizons
*******************************************************************************
Target body name: James Webb Space Telescope (spacecraft) (-170) {source: jwst_2_out}
Center body name: Sun (10)                        {source: DE431mx}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 2020-Jan-01 00:00:00.0000 TDB
Stop  time      : A.D. 2024-Jan-01 00:00:00.0000 TDB
Step-size       : 1440 minutes
*******************************************************************************
Center geodetic : 0.00000000,0.00000000,0.0000000 {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.00000000,0.00000000,0.0000000 {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : 696000.0 x 696000.0 x 696000.0 k{Equator, meridian, pole}
Output units    : KM-S
Output type     : LT CORRECTED cartesian states
Output format   : 2 (position and velocity)
Reference frame : ICRF/J2000.0
Coordinate systm: Earth Mean Equator and Equinox of Reference Epoch
*******************************************************************************
            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
**************************************************************************************************************************************************************************************************
$$SOE
2458920.500000000, A.D. 2020-Mar-12 00:00:00.0000, -1.486121350652180E+08,  1.957820600019881E+07,  8.292827650541090E+06, -4.840221219122732E+00, -2.727821795925066E+01, -1.192052698682420E+01,
2458921.500000000, A.D. 2020-Mar-13 00:00:00.0000, -1.490080026842064E+08,  1.721874735879732E+07,  7.261876153257648E+06, -4.323838017731113E+00, -2.733784581479504E+01, -1.194367373304888E+01,
2458922.500000000, A.D. 2020-Mar-14 00:00:00.0000, -1.493592195350763E+08,  1.485449882302121E+07,  6.229046502916089E+06, -3.806201539248179E+00, -2.738851935871283E+01, -1.196321368856120E+01,
2458923.500000000, A.D. 2020-Mar-15 00:00:00.0000, -1.496657364989006E+08,  1.248616010383147E+07,  5.194648037150949E+06, -3.288615985058007E+00, -2.743214053971534E+01, -1.198015555457946E+01,
2458924.500000000, A.D. 2020-Mar-16 00:00:00.0000, -1.499275189978631E+08,  1.011443193952266E+07,  4.158990431934556E+06, -2.771445595977226E+00, -2.746771439684422E+01, -1.199281284035499E+01,
2458925.500000000, A.D. 2020-Mar-17 00:00:00.0000, -1.501445435914535E+08,  7.740015520523858E+06,  3.122383265124296E+06, -2.252767060851320E+00, -2.749464501184702E+01, -1.200190707819408E+01,
2458926.500000000, A.D. 2020-Mar-18 00:00:00.0000, -1.503168006808994E+08,  5.363609002927432E+06,  2.085134803116315E+06, -1.734154374569666E+00, -2.751354340790089E+01, -1.200789638325918E+01,
2458927.500000000, A.D. 2020-Mar-19 00:00:00.0000, -1.504442926027957E+08,  2.985911592739362E+06,  1.047553584953045E+06, -1.216188135599908E+00, -2.752476504117413E+01, -1.200929725923702E+01,
2458928.500000000, A.D. 2020-Mar-20 00:00:00.0000, -1.505270341393812E+08,  6.076195916222770E+05,  9.946769578311476E+03, -6.985821689558812E-01, -2.752697734597361E+01, -1.200811492898228E+01,
2458929.500000000, A.D. 2020-Mar-21 00:00:00.0000, -1.505650528495224E+08, -1.770570975416282E+06, -1.027378748691641E+06, -1.817148197016114E-01, -2.752202035126038E+01, -1.200345114496084E+01,
